company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Commerce Bank,USA,  Contribute to the Product Development Process by identifying user stories to meet customer needs. Ensure project success through thorough user acceptance…,product manager,Digital Product Manager - Commercial,full-time,"St. Louis, MO 63105+4 locations",2022-08-14,4.0,
Unqork,USA,  Work with the product design and engineering teams to architect and ship new capabilities of the database to delight users. Free Peloton membership through UHC.,product manager,Product Manager,,"Remote in New York, NY",2022-07-26,,
Xero,USA,"  Work closely with your peers in the product group leadership team: architects, engineering leaders and design managers to deliver quality software that solves…",product manager,Sr. Group Product Manager,undefined,"Remote in Denver, CO+1 location",2022-07-17,4.4,134000-182000
Qualtrics,USA,  Engage and collaborate with with product management to help inform product strategy and direction with the customer at the center to drive the next generation…,product manager,"Manager, Product Marketing | Digital XM",undefined,Hybrid remote,2022-07-17,4.1,143000-261000
TrueCar,USA,"  Familiarity and comfort with data, including the ability to use data to analyze and monitor product health, set goals and metrics, as well as aid in the…",product manager,Product Manager - Remote,full-time,"Remote in Santa Monica, CA",2022-07-17,3.4,
DICK'S Sporting Goods,USA,  Prioritizes product features and capabilities into a product roadmap aligned to outcomes. You will create effective user stories as well as lead backlog…,product manager,Product Manager II - Digital Fraud (REMOTE),,"Remote in Coraopolis, PA 15108+4 locations",2022-08-04,3.4,
"Barnes &amp; Noble Education, Inc.",USA,  User Science &amp; Empathy – Employ user science to identify high potential user problems and successfully evaluate a product’s user impact.,product manager,"Senior Product Manager (Open to Remote, Full Time)",full-time,"Basking Ridge, NJ 07920",2022-07-17,3.8,
Telnet Inc,USA,  Partner with the Product Manager for Off-Premise to prioritize major epics/features and break down these epics/features into smaller backlog items that can be…,product manager,Product Manager,undefined,California,2022-08-11,3.5,75
Adidas,USA,  Monitor right products are purchased at right time in right quantity in alignment with Global Product Supply; Identify critical supply chain constraints and…,product manager,Senior Manager Product Supply Interface,full-time,"Portland, OR",2022-08-10,4.0,
Netflix,USA,  Develop product roadmaps in partnership with relevant product and engineering teams that execute on product vision and strategy and inform our engineering teams…,product manager,"Product Manager, Data Platform",,California+1 location,2022-08-13,3.9,
Nike,USA,"  Deliver value to the business via products &amp; platforms while elevating product management maturity. Understand how features are performing, the level of…",product manager,"Lead Technical Product Manager, Air Manufacturing Innovation...",undefined,"Remote in Beaverton, OR+3 locations",2022-07-21,4.1,145000
Universal Studios Hollywood,USA,  Collaborate with assigned Licensee retail counterpart on day-to-day basis to ensure project is continuing to perform well and is meeting its deadlines.,product manager,"Assistant Manager, Merchandise and Product Development",full-time,"Hollywood, CA",2022-07-17,4.1,
Optum,USA,"  Perform quantitative analysis of Actuarial, financial, utilization and cost data. Machine Learning -Knowledge of principles, technologies, and algorithms of…",product manager,Predictive Analytics - Product Manager - Multiple Locations,undefined,"Colorado Springs, CO 80902",2022-08-16,3.4,97300-176900
Credit Karma,USA,  5+ years of product experience in consumer software. You have experience shipping multiple complex consumer products with broad reach and measurable impact.,product manager,Staff Product Manager,,"Charlotte, NC 28277 (Ballantyne East area)",2022-08-03,3.3,
CrowdStrike,USA,"  Sales Enablement: Work closely with sales and alliances teams to ensure the value proposition, assets, and training are all in place for a strong sales motion…",product manager,Product Marketing Manager - IoT (Remote),undefined,+1 locationRemote,2022-08-03,3.4,120000-190000
Piper Companies,USA,"  Support new features and new capability launches. Responsible for software improvements of data product. Keywords: Manager, Product Manager, Management, Product…",product manager,Product Manager,undefined,"Hybrid remote in Durham, NC+2 locations",2022-08-13,4.5,110000
Kaiser Permanente,USA,"  Working in a product model, product management is at the center of where customer, business, product, design, analytics, and engineering meet.",product manager,Digital Product Manager,full-time,"Pleasanton, CA+1 location",2022-07-17,4.1,
Red Foundry,USA,  Provides guidance and product features and quality oversight to the development and implementation phase. Product design and long-term product roadmap.,product manager,Product Manager,,"Chicago, IL",2022-07-17,,
Visa,USA,"  Actively prioritize product back-log , pre-planning, prioritization and user story mapping sessions. You will be responsible for the successful delivery of new…",product manager,Product Manager,full-time,"Hybrid remote in Austin, TX+17 locations",2022-07-23,3.9,
Dollar Tree,USA,"  You will lead product execution through scoping and prioritization, and ensure timely delivery of new features, functionalities, and technological enhancements…",product manager,DIGITAL PRODUCT MANAGER,,"Chesapeake, VA 23320 (Greenbrier East area)",2022-08-06,3.3,
M-Tech,USA,"  You will also partner closely with the product marketing team to help drive market adoption of M-Tech products. Experience with Agile, Scrum methodologies.",product manager,Senior Digital Product Manager,undefined,Remote,2022-07-17,3.6,100000-180000
"Deltek, Inc.",USA,  Engage closely with Customers to define and prioritize requirements for new features and enhancements. Actively participate in product launch including early…,product manager,Costpoint Product Manager,,+2 locationsRemote,2022-08-16,4.0,
Agora,USA,"  Develop product positioning and messaging informed by user research, market insights, and product understanding. A computer science or engineering background.",product manager,Sr. Product Marketing Manager,undefined,"Remote in Santa Clara, CA+1 location",2022-07-27,4.1,175000
Relativity,USA,  The Product Management team is looking for a Product Manager over our Data Extraction teams within the Processing product whose collaborative nature and…,product manager,"Product Manager - Processing, Data Extraction (Remote)",full-time,+1 locationRemote,2022-07-17,3.3,
Freudenberg-NOK General Partnership,USA,"  Professional Product Marketing plans and executes the marketing of products and services for assigned market segment(s), manages products throughout product…",product manager,Product Manager,,"Cleveland, GA",2022-08-16,3.6,
Braintrust,USA,  Shape requirements٫ features and end products. Collaborate with executive management to prioritize and scope product features and.,product manager,Lead Product Manager [Remote],undefined,"Remote in San Francisco, CA+2 locations",2022-08-12,4.5,90-130
Vacasa,USA,"  In this role you'll work directly with business stakeholders and a highly-collaborative team of product managers, designers, researchers, analysts and engineers…",product manager,Product Manager,undefined,"Remote in Portland, OR+2 locations",2022-07-17,2.9,105000-125000
