company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Holland Hospital,USA,  Develops software verification plans and quality assurance procedures. Documents and maintains software functionality. Critical Thinking and Problem Solving.,software engineer,"Software Engineer, Full time, Remote",full-time,"Remote in Holland, MI 49423",2022-07-17,3.7,
Adroiti Technologies,USA,  Mostly work with backend development in the beginning and grow into full-stack developer in the long term. Develop dockerized C# and JavaScript services hosted…,software engineer,C# Software Engineer,full-time,"Remote in Marina del Rey, CA+1 location",2022-08-13,,
PUTNAM RECRUITING GROUP,USA,At least 3+ years of software development experience (Golang preferred). Develop and maintain backend service layer (Go) for data-intensive web modules.,software engineer,Software Engineer,full-time,+2 locationsRemote,2022-07-17,,
Close.com,USA,"You should have senior level experience (~5 years) building modern back-end systems, with at least 3 years of that experience using Python.",software engineer,Software Engineer - Backend/Python (100% Remote),full-time,Remote,2022-07-17,,
Black Knight,USA,May mentor or guide work of less experienced software development staff. Experience with server-side frameworks such as Spring Boot.,software engineer,Java Software Engineer (Go Lang - a plus),full-time,"Jacksonville, FL+5 locations",2022-08-13,3.4,
Underdog.io,USA,They're working on interesting technical challenges and must be respectful of your time to stay active.,software engineer,Backend Engineer,undefined,Remote,2022-08-07,,130575-182687
Amazon.com Services LLC,USA,"A sign-on bonus and restricted stock units may be provided as part of the compensation package, in addition to a full range of medical, financial, and/or other…",software engineer,Front-End Engineer – 2023 (US),undefined,"Seattle, WA+126 locations",2022-07-27,3.5,120000
Hewlett Packard Enterprise,USA,"Participates as a member of project team of other software systems engineers and internal and outsourced development partners to develop reliable, cost…",software engineer,Systems/Software Engineer (New Graduate),full-time,"Durham, NC 27703+3 locations",2022-08-10,3.8,
YouTube,USA,"We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking…",software engineer,"Software Engineer III, Machine Learning, YouTube",undefined,"Hybrid remote in New York, NY+2 locations",2022-07-17,4.3,142000-153000
Bluestem Brands,USA,"Create software solutions in an environment that embraces simple, scalable code. Fingerhut fuses our extensive years of data modeling and real-time analytics…",software engineer,Software Engineer - Hybrid or Remote,full-time,"Remote in Eden Prairie, MN 55347+2 locations",2022-08-10,3.0,
Cerner Corporation,USA,"Work in accordance with corporate and organizational security policies and procedures, understand personal role in safeguarding corporate and client assets, and…",software engineer,Software Engineer I,,Remote in Missouri+6 locations,2022-08-10,3.5,
MIT,USA,"REQUIRED: at least two years’ programming experience in Python and with machine learning toolkits; experience with software development practices, including git…",software engineer,Software Engineer,full-time,"Cambridge, MA 02139 (MIT area)+1 location",2022-07-22,4.2,
"Chameleon Consulting Group, LLC",USA,"This position is part of an existing project team that works collaboratively with a larger, multi-company team developing cyber solutions for the government.",software engineer,Software Engineer - Network Security,undefined,Remote,2022-07-17,,120000-180000
Siemens,USA,"Knowledge of programming languages for web/cloud such as java script, python is preferred. Bachelors or Masters in Computer Science, Mechanical Engineering,…",software engineer,Software Engineer,full-time,"Cypress, CA 90630+126 locations",2022-07-17,4.0,
Blizzard Entertainment,USA,"Work closely with designers, artists, and other engineers to ensure a great player experience. They should have a longstanding passion for playing games and…",software engineer,"Software Engineer, Gameplay (Open to Remote) - Overwatch",,"Remote in Irvine, CA 92618+32 locations",2022-08-06,3.9,
Wings Financial Credit Union,USA,This is a temporary role and is not eligible for benefits. Work with Azure DevOps Git Repository; create a branch following naming conventions; commit and push…,software engineer,Software Engineer I (Temporary),full-time,"Apple Valley, MN 55124",2022-08-09,3.8,
"Orbis, Inc.",USA,Experience operating in agile software product teams building/deploying cloud-based software in a continuous integration/continuous delivery (CI/DI) software…,software engineer,Software Engineer Level 1,,"Philadelphia, PA+1 location",2022-08-16,3.2,
"BioFire Diagnostics, LLC",USA,"  Substantial experience developing console and Desktop applications using WPF is required; QT is a plus; if you’re strictly a web developer, this will not be the…",software engineer,Software Engineer,full-time,"San Jose, CA 95134 (North San Jose area)+2 locations",2022-08-13,3.5,
Amex,USA,"  Contributes to design, development, troubleshooting, debugging, evaluating, modifying, deploying, and documenting software and systems that meet the needs of…",software engineer,Engineer - Software Development,,"Sunrise, FL+58 locations",2022-08-13,4.1,
Beeline,USA,"  Bachelor's degree in Computer Science or related engineering field, similar industry certification or experience.",software engineer,Software Engineer,undefined,"Centennial, CO+2 locations",2022-07-17,3.2,105000-135000
Hyland Software,USA,  The DevOps Engineer will be responsible for the continuous integration automation and continuous deployment of applications and systems both internally and…,software engineer,DevOps Engineer 3,undefined,+1 locationRemote,2022-08-16,3.4,103000-129000
Keysight Technologies,USA,"  Collaborate closely with instrument teams, measurement experts, analytics engineers, and business planners to define, design, and analyze the data challenges…",software engineer,Software Data Engineer,full-time,"Atlanta, GA 30308 (Midtown area)",2022-08-16,3.9,
"Campbell Scientific, Inc.",USA,  _We are seeking qualified and motivated individuals to fill 5 permanent full-time positions. Minimum of 2 years of experience in software development.,software engineer,Software Engineer,full-time,Remote,2022-08-13,4.6,
Clear Street,USA,"  An environment that prioritizes developer experience with exceptional modern tooling and automation. As a Frontend Engineer, you will design and implement new…",software engineer,"Software Engineer, Frontend (Multiple Levels)",,"New York, NY",2022-07-17,,
Media News Group,USA,"  BS in Computer Science/Engineering, completion of an intense software engineering curriculum (bootcamp) or 2+ years of relevant software development experience.",software engineer,Software Engineer,undefined,"Denver, CO 80202 (Central Business District area)+2 locations",2022-08-09,2.8,100000
Discord,USA,  Bonus Points Proven track record of building and operating petabyte-scale data infrastructure Experience with data products on Google Cloud Platform New York…,software engineer,"Staff Software Engineer, Data Infrastructure",undefined,"Remote in San Francisco, CA 94107",2022-07-17,4.4,214000
Federal Reserve Bank of Dallas,USA,"  Involved in the full systems life cycle and responsible for designing, coding, testing, implementing, maintaining, and supporting application software that is…",software engineer,Software Engineer,full-time,"Dallas, TX 75201 (Uptown area)+1 location",2022-07-26,3.9,
