company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Deakin University,AUSTRALIA,"  An equivalent combination of relevant experience and/or education/training in market data analyst (extracting, preparing, blending and cleansing data) in a…",data analyst,Senior Market Data Analyst,undefined,Australia,2022-08-12,4.2,101794-116547
HorizonOne Recruitment,AUSTRALIA,"  You will enjoy the challenge of working out how to incorporate the data, then set up live data reporting using 3rd party data sets to create almost real time…",data analyst,Data Analyst,undefined,Remote in Canberra ACT,2022-08-04,,85-120
Victorian Managed Insurance Authority,AUSTRALIA,  You have experience in wrangling messy data (including geospatial data) into a usable format. Collaborate with relevant Government Department and Agencies on…,data analyst,Geospatial Data Analyst,full-time,Hybrid remote in Melbourne City Centre VIC,2022-08-10,,
Kmart,AUSTRALIA,  Demonstrated skills in data analysis and reporting. Presenting data to support change initiatives and clearly articulating changes required.,data analyst,Continuous improvement Analyst,contract,Mulgrave VIC,2022-08-11,3.8,
Deloitte,AUSTRALIA,  Fluency in data querying and manipulation using cloud-based SQL and NoSQL database technologies. Performing “hands on” statistical and machine learning…,data analyst,Data Scientist/ Senior Analyst | Multiple Locations,,Sydney NSW 2000,2022-08-10,3.9,
NSW Department of Communities and Justice,AUSTRALIA,  Provide key support to the Director and Associate Directors in reporting and managing the data analytics tasks relevant to various projects.,data analyst,Data Analyst,full-time,Hybrid remote in Parramatta NSW 2150,2022-08-13,3.8,
REA Group,AUSTRALIA,  Strong data analytics capability and ability to analyse data to deliver insights. Proven experience working in a similar data analysis role.,data analyst,Data &amp; Insights Analyst,full-time,Melbourne VIC,2022-07-17,4.0,
Zip Co,AUSTRALIA,  Proven experience developing business focussed visualisations using Tableau or another similar tool. Funding and up to 2 days leave for your professional…,data analyst,"Data Analyst, Product",full-time,Sydney NSW,2022-07-17,,
integratedliving,AUSTRALIA,  Minimum 2 years’ experience in a Data Analyst or similar role working with large data sets and converting analytical findings into insights for a variety of…,data analyst,Data Analyst,,Temporarily Remote in New South Wales,2022-07-27,3.0,
Museum Victoria,AUSTRALIA,"  The successful applicant will have demonstrated experience in analysing multiple datasets in a similar-sized organisation, presenting analytical work to non…",data analyst,Data and Reporting Analyst (VPSG3.1),undefined,Melbourne VIC,2022-08-06,4.5,72751-80545
Schlumberger,AUSTRALIA,  Analysis and interpretation of the drilled data. Checking well integrity during well site operations as deduced from the data. Perm Role + super + Daily Bonus.,data analyst,Field Data Analyst - Geoservices,permanent,Jandakot WA,2022-07-17,4.0,
Powerlink,AUSTRALIA,"  With a passion for connecting customers to outcomes through data, you are able to leverage your skills to provide tangible outcomes for the organisation.",data analyst,BI Data Analyst,permanent,Brisbane QLD,2022-08-02,2.5,
Regis Aged Care,AUSTRALIA,"  Overseeing the data warehouse, including the collection and utilisation of all data. Developing new data analysis processes and reports.",data analyst,Businesss Intelligence Analyst,,Victoria,2022-08-12,3.1,
Jacobs,AUSTRALIA,"  Create, maintain and develop spatial data whilst analysing, interpreting and presenting geospatial data. Introducing creative spatial solutions to a diverse…",data analyst,Geospatial Analyst,full-time,Perth WA,2022-08-02,3.9,
Deloitte,AUSTRALIA,"  This role will require you to be the custodian of the data driving the Decarbonisation Solutions, operate in a client facing role and manage the data team.",data analyst,Analyst/Senior Analyst - Climate Data Scientist,,Sydney NSW 2000,2022-07-17,3.9,
eHealth NSW,AUSTRALIA,"  As a Commercial Analyst, you will provide your high-level acumen and leverage your strong financial and planning skills to review critical data and interpret…",data analyst,Commercial Analyst,undefined,Remote in Chatswood NSW,2022-08-12,3.4,116403-132700
Verse Group,AUSTRALIA,BI / Data Analyst - Multiple Roles FTC Posted date 11 August 2022 LocationPerth Discipline Analysis &amp; Reporting Reference3347 JD Jaydene d'Offay Email…,data analyst,BI / DATA ANALYST - MULTIPLE ROLES FTC,,Perth WA,2022-08-12,,
Nestle,AUSTRALIA,  3+ years’ experience in a similar role. This role will provide support and expertise in the area of cost/costing analysis.,data analyst,Business Analyst - Manufacturing Costing,permanent,Rhodes NSW 2138,2022-08-03,4.2,
The Coca-Cola Company,AUSTRALIA,"  Experience synthesizing large, complex data sets from various sources and building machine learning models, data science methods, and analytics is needed.",data analyst,Finance Analyst - Emerging Business Operations,full-time,North Sydney NSW 2060,2022-08-07,3.9,
Deloitte,AUSTRALIA,"  Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality.",data analyst,Data Analyst -12 month FTC,,Sydney NSW 2000,2022-07-17,3.9,
Westpac Group,AUSTRALIA,"  This role will enable Westpac to become data-driven, by infusing information and analytics across the business and will be responsible for unlocking value from…",data analyst,"Senior Analyst - Information &amp; Analytics, Data Platforms",full-time,Hybrid remote in Australia,2022-08-12,3.9,
Edrolo,AUSTRALIA,"Preparing financial reports by collecting data, and analysing, investigating, and summarising data, information, and trends.",data analyst,Finance and Data Analyst,full-time,Melbourne VIC,2022-07-17,3.5,
City of Gold Coast,AUSTRALIA,"Demonstrated experience in the provision of information management, data and report analysis and data cleansing. Days per fortnight 9 (Nine).",data analyst,Senior Data Analyst – Metering Systems,undefined,Nerang QLD,2022-08-09,3.6,93868-99364
NSW Government -Service NSW,AUSTRALIA,Extensive experience in using business intelligence and data visualisation tools to share insights and tell story from the data.,data analyst,Senior Data Analyst - Mobile Apps,undefined,Sydney NSW,2022-08-12,4.0,114429-137826
Minutes To Seconds,AUSTRALIA,Demonstrated experience working with big data sets from a range of structured and unstructured sources to draw insights and develop visualisations.,data analyst,Data Analyst (Hybrid),full-time,Melbourne VIC,2022-08-06,,
Nixil,AUSTRALIA,Assist with the development of target-state data pipelines using big data technologies under appropriate governance and approved framework.,data analyst,Data Analyst,undefined,Remote in Australia,2022-07-29,,100000-135000
Sarah,AUSTRALIA,"Acquiring data from primary and secondary sources and maintain data systems. The right candidate will be outcome and solutions focused, working within existing…",data analyst,DATA ANALYST,,Eastwood SA 5063,2022-08-03,,
Morgan Stanley,AUSTRALIA,Researching and carrying out data analysis on time series data. Assisting in the design and preparation of analyst marketing materials.,data analyst,"Research Analyst, Mining",full-time,Sydney NSW,2022-08-16,3.8,
ANZ Banking Group,AUSTRALIA,"Excellent understanding of data structures and data relationships. As a Business Analyst, you will be supporting the Delivery Squad(s), in particular…",data analyst,Business Analyst,undefined,Melbourne VIC,2022-08-10,4.1,500
MLC Life Insurance,AUSTRALIA,Developing and maintaining the processes responsible for the creation of data inputs to the model (Model Points Files) using VB.,data analyst,Data Analyst (Actuarial Data Warehouse),undefined,Hybrid remote in Docklands VIC,2022-08-04,3.7,727
Kraft Heinz Company,AUSTRALIA,Department: 03 - 02 - Accounting- Reporting- and Controlling. Partner with Site Leaders and Regional Finance teams to provide critical Finance support.,data analyst,Senior Finance Analyst - Echuca Site,internship,Hybrid remote in Echuca VIC,2022-07-17,3.5,
Harris Farm,AUSTRALIA,"Strong SSIS (SQL Server Integration Services) skills for data integration and data modelling. Maintaining data analytics platforms, preferred SSRS.",data analyst,Business Intelligence (BI) &amp; Data Warehouse Developer,,Australia,2022-07-17,3.5,
Suncorp Group,AUSTRALIA,Perform data analysis using both structured and unstructured data. 1-3 years in a data centric role performing data analytics across disparate data sources to…,data analyst,Risk Data &amp; Analytics Analyst,permanent,Sydney Inner Suburbs NSW,2022-08-05,3.5,
NRMA Motoring &amp; Services,AUSTRALIA,"To support our future growth, we are looking to onboard an experienced data analyst as an integral part of our team, reporting to the General Manager Customer,…",data analyst,Data Analyst,,Hybrid remote in Coolangatta QLD,2022-07-17,3.6,
2U Bootcamps Instructional Engagement,AUSTRALIA,"At least 4-5 years of data analytics experience (or equivalent). Advanced Statistics with Data Analytics with Microsoft Excel and Python, Numpy, Pandas, and…",data analyst,Data Analytics &amp; Visualization Instructor - Monash Universit...,undefined,Remote in Melbourne VIC+1 location,2022-08-08,,49.27-52.35
AE Capital,AUSTRALIA,"Excellent coding skills and deep experience with big data sets (Matlab, Python, C, Fortran, or similar). As a Quantitative Analyst you will use your expertise…",data analyst,Quantitative Analyst,,Melbourne VIC,2022-07-27,,
RELX,AUSTRALIA,"  Experience with Power BI or other data visualisation platforms is well regarded. Data Governance: Processing, auditing and cleansing the integrity of data used…",data analyst,Data Analyst,full-time,Chatswood NSW,2022-08-13,,
Baby Bunting,AUSTRALIA,  A working understanding of tag management data layers and JavaScript / APIs etc. The role has primary responsibility for managing and maintaining digital data…,data analyst,Digital Data Analyst,permanent,Dandenong VIC,2022-07-17,3.3,
Axsys,AUSTRALIA,  Working with downstream partners to build views that align to prioritised data use cases. Maintaining connection to MYOB data and reporting SPOTs in the short…,data analyst,Data Visualisation Senior Analyst,undefined,Melbourne VIC,2022-07-17,,103000-130000
