company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Dribbble,Canada,"  Knowledge in building and operating software in AWS. Learning and development: Keep growing with paid courses, books, and conferences.",software engineer,Software Engineer (PHP),full-time,"Remote in Toronto, ON+1 location",2022-07-17,,
We Do Laundry Services Inc.,Canada,"  Write, modify, integrate and test software code. Prepare reports, manuals and other documentation on the status, operation and maintenance of software.",software engineer,SOFTWARE DEVELOPER,undefined,"Vancouver, BC",2022-07-17,,45
Zillnk Technology Inc,Canada,"  Assess, troubleshoot, document, upgrade and develop maintenance procedures for operating systems, communications environments and applications software.",software engineer,telecommunications software engineer,undefined,"Toronto, ON",2022-08-09,,80000-140000
Sedin Technologies Corp.,Canada,"  Lead and co-ordinate teams of information systems professionals in the development of software and integrated information systems, process control software and…",software engineer,software engineer,undefined,"Fredericton, NB",2022-07-17,,85000
AA BUSINESS CONSULTANCY,Canada,"  Assess, troubleshoot, document, upgrade and develop maintenance procedures for operating systems, communications environments and applications software.",software engineer,computer software engineer,undefined,"Mississauga, ON",2022-07-17,,46.20
MeridianTech Consulting Inc,Canada,  Research and evaluate a variety of software products. Program special effects software for film and video applications.,software engineer,software developer,undefined,"Toronto, ON",2022-08-05,,40.50
Zillnk Technology Inc,Canada,"  Research and evaluate a variety of software products. Prepare reports, manuals and other documentation on the status, operation and maintenance of software.",software engineer,"developer, software",undefined,"Toronto, ON",2022-08-09,,70000-120000
Wonolo,Canada,"  You will be helping shape and define release guidelines, standards and best practices for our entire engineering team.",software engineer,Software Engineer Co-op (Build &amp; Release) - Fall 2022,full-time,Remote,2022-07-27,,
Rivian Automotive,Canada,"  Embedded software development and optimization. Bring up new boards, integrating the base software operating system and drivers to enable the foundation of the…",software engineer,Staff Embedded Software Engineer - Vehicle Core Software,,"Vancouver, BC",2022-08-09,,
CareGuide Inc.,Canada,  You have great judgment on how and when to use unit and integration testing and CI platforms to ensure the integrity and stability of large-scale web…,software engineer,Full Stack Developer,undefined,"Remote in Toronto, ON",2022-08-11,,110000-130000
Virtual Xcellence Canada Inc.,Canada,"  Lead and co-ordinate teams of information systems professionals in the development of software and integrated information systems, process control software and…",software engineer,software engineer,undefined,"Mississauga, ON",2022-07-17,,48.08
Right Crowd,Canada,"  As a Support Software Engineer, working within our Delivery team to support and develop solutions for our enterprise clients, you will be technically diverse…",software engineer,Support Software Engineer,undefined,"Kitchener-Waterloo, ON",2022-07-26,,70000-75000
Oliver Wyman Group,Canada,"  An undergraduate degree (bachelor or equivalent) in the fields of computer science, software engineering, computational mathematics, or similar quantitative…",software engineer,Oliver Wyman - Software Engineer,full-time,"Toronto, ON",2022-08-05,,
Perpetua Labs,Canada,"  Through the platform, brands and sellers create goals based on strategy and rely on Perpetua’s best-in-class, always-on optimization to execute tactically.",software engineer,Software Engineer - Backend,full-time,"Remote in Toronto, ON",2022-07-17,,
Microsoft,Canada,  2+ years of experience in software backend engineering. Autonomy and freedom to innovate. Choice of the best of open source and Microsoft-internal technology.,software engineer,Software Engineer II -Backend,full-time,"Vancouver, BC",2022-08-13,4.2,
PayPal,Canada,"  We have great benefits including a flexible work environment, employee shares options, health and life insurance and more.",software engineer,Software Engineer 3-2,full-time,"Vancouver, BC",2022-08-06,3.9,
Microworld Solution INC,Canada,"  Lead and co-ordinate teams of information systems professionals in the development of software and integrated information systems, process control software and…",software engineer,software engineer,undefined,"Remote in West Vancouver, BC",2022-07-17,,54
COS Educational Consulting Inc.,Canada,"  Research and evaluate a variety of software products. Write, modify, integrate and test software code. Prepare reports, manuals and other documentation on the…",software engineer,software developer,undefined,"Remote in Vancouver, BC",2022-07-17,,34.29
MDA,Canada,  The software may be run in a Windows or Linux environment. Develop customizations and tests for existing code bases and software tools.,software engineer,Software Engineer (MATLAB),full-time,"Ottawa, ON",2022-07-17,3.4,
Caredove,Canada,"  Computer hardware or software retailer/wholesaler. Write, modify, integrate and test software code. Prepare reports, manuals and other documentation on the…",software engineer,software developer,undefined,"Remote in Orillia, ON",2022-07-22,,80000-110000
Procter &amp; Gamble,Canada,"  Continuously look for opportunities to create more efficient DevOps processes leveraging automation, new (ARB approved) tools, and exploring new development…",software engineer,IT Software Engineer,full-time,"Toronto, ON",2022-07-19,4.1,
Cadence Design Systems,Canada,  Strong ability to reverse engineer code. Good understanding of sound software engineering principles. Trouble shooting software issues remotely on large…,software engineer,Software Engineer I,full-time,"Remote in Burlington, ON",2022-07-17,,
Microsoft,Canada,  2+ years of software development experience. Demonstrated and recognized technical lead who delivers on great hands on solutions and can solve hard technical…,software engineer,Software Engineer,full-time,"Vancouver, BC",2022-07-17,4.2,
Sun Life,Canada,  Identify and implement continuous improvement opportunities to eliminate waste and add efficiencies. As a member of the team that supports Enterprise IT…,software engineer,"iOS Software Engineer, Operations",undefined,"Remote in North York, ON+1 location",2022-07-17,3.9,56300
Advance Solutions,Canada,"  Willing to travel 10% of the time. 4-year degree in MIS, Computer Science, Engineering, other science related field or equivalent combination of education and…",software engineer,Entry level software developer,full-time,Canada,2022-07-17,3.3,
Hansen Technologies,Canada,  Participate in the specification of software requirement and design including develop software according to design specifications.,software engineer,Software Developer,full-time,"Toronto, ON",2022-08-16,,
Yelp,Canada,  Frontend engineers at Yelp collaborate closely with product managers and designers along with backend and full stack engineers.,software engineer,Software Engineer - Frontend (Remote),full-time,Remote,2022-07-17,3.4,
Campbell College Ltd,Canada,"  Research and evaluate a variety of software products. Write, modify, integrate and test software code. Prepare reports, manuals and other documentation on the…",software engineer,software developer,undefined,"Edmonton, AB",2022-08-09,3.5,37
Change Healthcare,Canada,  Knowledge of software engineering concepts. 3rd or 4th year of Bachelor degree with courses in C++/C# and software development.,software engineer,"Software Development Engineer, Co-op",full-time,"Mississauga, ON+3 locations",2022-07-17,3.0,
Fluid Life,Canada,  Implement new innovations and make modifications to existing software platforms. Resolve any issues found in existing software used by external and internal…,software engineer,Junior Software Developer,,"Edmonton, AB",2022-07-28,3.0,
